La postposition du pronom personnel sujet atone en russe contemporain;;"Dans l'article « À propos d’un type de phrases russes à séquence VSO », JeanBreuillard ( 2005 : 87-110) distingue la séquence Verbe-Sujet-Objet (VSO) des autresséquences Verbe-Sujet (VS). Retraçant les grandes lignes de l’ouvrage de PremyslADAMEC, L’ordre des mots en russe contemporain (1966), il souligne que le traitfondamental de la fonction des phrases de type VSO est la narrativité. Son analyse selimite au sujet substantif. La place la plus courante de ces phrases est le début del’unité textuelle. Or on peut penser que la catégorie morpho-syntaxique du sujet(substantif ou pronom) n'est pas indifférente pour l'analyse de ces énoncés. Ainsi,notre étude examinera ce type d’énoncé, plus particulièrement lorsque la fonction sujetest assurée par un pronom personnel.En russe, le pronom personnel sujet n’est pas essentiel à la compréhensionlorsque le verbe est au présent, dans la mesure où la désinence du verbe marque lapersonne. Il en va autrement au prétérit, qui, issu de l'ancien participe parfait, nemarque pas la personne.Nous visons à décrire la mise en place d’un mécanisme énonciatif particuliermarqué par la postposition du pronom personnel sujet. Ce faisant, nous admettons qu'ilexiste un ordre “neutre”, et que celui-ci est « pronom sujet – verbe – objet ». Faisantnôtre l'idée selon laquelle l'ordre des mots est une mise en forme de l'énoncé, donc unmarquage, nous posons que toute modification de l'ordre des mots a une valeursémantique. Dans le cas présent, peut-on dégager un noyau commun aux énoncésprésentant la postposition du pronom personnel sujet ? Nous posons que ce noyauconsiste en un mécanisme énonciatif unique, permettant des effets de sens variés, etobéissant à des contraintes d’emploi particulières.Nous limitons l'analyse aux énoncés présentant la postposition d’un pronom sujet« atone ». L’accent de phrase ne peut donc porter que sur le verbe et l’argument. Notreétude s’intéresse aux énoncés tels que 'Vošël on v les' (entra il dans la forêt), lorsque on(il) n’est pas accentué.Recherchant les traits caractéristiques de ces énoncés, nous avons constaté queles critères de situations de discours ou de personnes n’étaient pas concluants. Lesystème de l'allocution et le système du récit ne révèlent pas un rapport différent aumécanisme de la postposition du pronom personnel sujet. De même, les pronomspersonnels, sous ce rapport, apparaissent comme un ensemble homogène.Dès lors que nous n’examinons pas le cas où l’accent de phrase porte sur lepronom personnel sujet, notre analyse se limite aux deux cas où l’accent de phraseaffecte soit le verbe soit l’argument. Toutefois, avant d’aborder ces deux cas, nousobserverons un cas particulier de postposition du pronom, celle qui apparaît dans lediscours de l’auteur commentant une citation de discours direct. Nous observeronsdonc successivement :I. la postposition du pronom sujet dans l’énoncé formé d’un verbe de paroleconsécutif à une citation de discours direct ;II. la postposition du pronom sujet lorsque l’accent de phrase frappe le prédicat ;III. la postposition du pronom sujet lorsque l’accent de phrase frappe l’argumentdu verbe.";Pré-publication, Document de travail;201420822B;Violette;Bondu-Maugein;;;;2008-01-01;Dialogues Interlinguistiques;Collection;https://halshs.archives-ouvertes.fr/halshs-01076007;;halshs-01076007;oai:HAL:halshs-01076007v1;"linguistique russe;énonciation;marqueurs personnels;syntaxe;accent de phrase;Humanities and Social Sciences/Linguistics"
Quels corpus pour l'analyse contrastive ? L'exemple des constructions verbo-nominales de sentiment en français et en russe;;no abstract;Pré-publication, Document de travail;199113164C;"Elena;Iva;Olivier";"Melnikova;Novakova;Kraif";;;;2009-01-01;6e Journées de la Linguistique de Corpus;Evènement;https://hal.archives-ouvertes.fr/hal-01073699;;hal-01073699;oai:HAL:hal-01073699v1;"Scientext;Computer Science [cs]/Computation and Language [cs.CL]"
La récidive;révolution russe, révolution chinoise;"L'accession de la Chine au rang de deuxième puissance économique mondiale confère une meilleure image à la révolution chinoise qu'à la russe. Elles ont pourtant presque tout en commun : la révolution chinoise a d'abord été une copie conforme de l'autre, Mao Tsé-toung ne connaissant guère le marxisme qu'à travers la vulgate de Staline. Puis il a pris conscience moins des vices de son modèle que de son inadaptation à un pays surpeuplé du tiers-monde. Mais au lieu de corriger le modèle, il a prétendu aller plus loin et plus vite dans le même sens. À la différence de la réplique d'un séisme, d'ordinaire moins catastrophique, le Grand Bond en avant est une réplique aggravée du premier plan quinquennal soviétique (1929-1933), conçu en fonction d'une fin rêvée sans tenir compte des possibilités. Et c'est en tournant le dos à la révolution que la Chine se développe à vive allure. Finalement, le panorama que fait ressortir Lucien Bianco de son étude est assez similaire : système politique, surexploitation de la paysannerie, entraînant les deux plus grandes famines du siècle, mise au pas des intellectuels, répression, camps. La comparaison entre Staline et Mao qui couronne le tableau le conduit à remonter jusqu'à Lénine et à faire sien le constat d'un historien chinois : ""Autant que possible, le mieux est d'éviter de recourir aux révolutions."" [Quatrième de couverture]";Pré-publication, Document de travail;200612822R;Lucien;Bianco;;;;2014-01-01;;;https://halshs.archives-ouvertes.fr/halshs-01093200;;halshs-01093200;oai:HAL:halshs-01093200v1;"famines;Chine;20e siècle;collectivisation de l'agriculture;URSS;Ukraine;révolutions;Humanities and Social Sciences;Humanities and Social Sciences/History"
La Saillance;;"Ce volume contient des articles portant sur les divers aspects de la notion de saillance. F. Landragin donne une vision globale des différentes applications du terme. S. Gildea discute sa base cognitive. Trois articles présentent des stratégies de mise en relief énonciative où le marqueur, accentuel ou morphologique, porte sur le prédicat ou la phrase : C. Bonnot analyse les fonctions de l’accent non final en russe ; A. Donabédian démontre les valeurs de mise en relief du progressif et de l’évidentiel arménien ; A. Montaut discute les valeurs miratives de l’aoriste hindi. Plusieurs articles présentent les effets que la saillance peut avoir sur le choix d’une expression linguistique. Celui de J.-M. Hoppan décrit des phénomènes de saillance en maya ancien, notamment en ce qui concerne l’individuation opérée par le système des classificateurs. A. Mardale approche un phénomène souvent négligé dans le traitement des hiérarchies de saillance, celui des expressions honorifiques que constituent les pronoms de politesse en roumain. F. Queixalós présente la remarquable diversité des manifestations formelles de la saillance dans la grammaire sikuani, langue colombienne de la région de l’Orénoque, dans le but de montrer le caractère opérationnel de la notion dans la mise à jour de phénomènes relativement originaux qui souvent restent invisibles aux yeux du descripteur.A. Siewierska et E. van Lier étudient l’effet de la position hiérarchique des participants d’un événement à trois participants (expressions ditransitives) à partir des vastes bases de données du polonais, du néerlandais et de l’anglais. Les trois derniers articles traitent des langues où l’expression grammaticale des participants est contrainte par une hiérarchie de saillance, phénomène abordé aussi dans la première partie de l’article d’A. Montaut pour le hindi. O. Lescure décrit le cas du kali’na, langue caribe de la Guyane Française, où seulement la personne supérieur dans la hiérarchie peut être indexée sur le verbe ; K. Haude montre comment en movima, langue isolée de la Bolivie, où l’organisation de la phrase est déterminée par la saillance des participants de l’événément, des fins discursives peuvent dépasser des contraintes imposées par cette saillance inhérente. F. Zúñiga discute différentes analyses du blackfoot, membre de la famille algonquine de l’Amérique du Nord, qui est connue pour son système de marquage verbal, direct ou inverse, selon la position des référents nominaux sur une hiérarchie de saillance. .";Pré-publication, Document de travail;201220426E;"Katharina;Annie";"Haude;Montaut";;;;2012-01-01;;Evènement;https://halshs.archives-ouvertes.fr/halshs-01138900;;halshs-01138900;oai:HAL:halshs-01138900v1;"roumain;polonais;russe;arnémien;langues amérindiennes;définitude;individuation;focalisation;emphase;saillance cognitive;saillance visuelle;saillance grammaticale;Humanities and Social Sciences/Linguistics"
« La construction de la Grande Europe : problèmes et possibilités » (traduction du russe vers le français);;"Cet ouvrage rassemble en quatre langues (russe, anglais, français, espagnol) les actes de la discussion s'étant tenue le 20 mai 2014 à l’Université syndicale des Sciences humaines et sociales de Saint-Pétersbourg sur le thème « La construction de la Grande Europe : problèmes et possibilités » (avec Dominique de Villepin, ex-Premier ministre français ; Miguel Angel Moratinos, ex-Ministre espagnol des Affaires étrangères et de la Coopération internationale ; Juan Antonio March, ex-Ambassadeur d’Espagne en Russie ; Igor Ivanov, ex-Ministre russe des Affaires étrangères ; Alexey Mechkov, ex-Ministre adjoint russe des Affaires étrangères ; Alexandre Zapessotsky, Recteur de l’Université syndicale des Sciences humaines et sociales et membre correspondant de l’Académie des Sciences de Russie)";Pré-publication, Document de travail;201220199H;"MAGALI;Elizaveta";"LACHAUD;LEGUENKOVA";;;;2014-01-01;<U+041F><U+043E><U+0441><U+0442><U+0440><U+043E><U+0435><U+043D><U+0438><U+0435> <U+0411><U+043E><U+043B><U+044C><U+0448><U+043E><U+0439> <U+0415><U+0432><U+0440><U+043E><U+043F><U+044B> : <U+043F><U+0440><U+043E><U+0431><U+043B><U+0435><U+043C><U+044B> <U+0438> <U+0432><U+043E><U+0437><U+043C><U+043E><U+0436><U+043D><U+043E><U+0441><U+0442><U+0438> [La construction de la Grande Europe : problèmes et possibilités];Ouvrage;https://hal.archives-ouvertes.fr/hal-01147309;;hal-01147309;oai:HAL:hal-01147309v1;"""Espace européen"";""Fédération de Russie"";Humanities and Social Sciences;Humanities and Social Sciences/Political science"
L’invention de l’impôt sur le revenu en Russie;;"Cet article se propose de retracer l’invention de l’impo^t sur le revenu en Russie impériale. En procédant au démantèlement de l’archaîque système de capitation, le tsar Alexandre II ouvrit la voie à la modernisation de la fiscalité impériale, qui s’étala jusqu’au début du XXe siècle. Durant cette période, plusieurs projets en vue d’introduire un impo^t sur le revenu en Russie virent le jour, en suscitant de vifs débats au sein des milieux libéraux ; mais tous furent abandonnés pour une convergence de différentes raisons que nous allons préciser. Ainsi, il fallut attendre la Révolution de 1905 et la Premie`re guerre mondiale pour voir se concrétiser cette réforme, qui fut promulguée par la loi du 6 avril 1916. Alors que le gouvernement s’apprêtait à implanter cet impôt novateur, les événements de 1917 vinrent bouleverser l’Etat et la société russes.";Pré-publication, Document de travail;199812857N;Natalia Victorovna;Platonova;;11-12;;2014-01-01;Revue Gestion et Finances publiques;Collection;https://hal.archives-ouvertes.fr/hal-01145852;;hal-01145852;oai:HAL:hal-01145852v1;"impôt sur le revenu;Russie;histoire financière;finances publiques;Humanities and Social Sciences/History, Philosophy and Sociology of Sciences;Humanities and Social Sciences/Business administration;Humanities and Social Sciences/History;Humanities and Social Sciences/Economies and finances"
Politics and micropolitics of language;;"The general aim of this thesis is to develop a project of transversal research in the domain of social sciences that we designate as political philosophy of language by appealing to the concepts of the contemporary French philosophers Gilles Deleuze and Felix Guattari. The accomplishment of this task demands a theoretical and historical contextualization of language policy in France and Soviet Union in the revolutionary period with special attention to the importance attached to this field by the main politic-makers of bath countries. According to the central hypothesis of this project, the essential part of a revolution is the discovery of ""molecular tissue"" around the new canters of power that makes possible the mobilization of forces that will produce a political, axiological as well as epistemological rupture with an Old Regime. Comparative research of the language policies in France and the Soviet Union permits to reveal their impact on the republican ""nation-building"" which opens the so-called ""political modernity"" period and on the construction of the cultures ""proletarian in content, national in form"" in the Soviet republics. The latter is often used as the base for the contemporary politics of identity, especially concerning the minorities. Such research also opens a debate on the possibility of a ""revolution in language"", decidedly repudiated, by Saussure, and an analysis that makes possible an elaboration of a new typology of the vehicular functions of language.";Pré-publication, Document de travail;199914366Z;Evgeny;Blinov;;;;2014-09-15;;;https://tel.archives-ouvertes.fr/tel-01177074;;tel-01177074;oai:HAL:tel-01177074v1;"Russian formalism;Functionalism;Language vehicularity;Deleuze and Guattari;Language policy;Formalisme Russe;Politique de la langue;Deleuze et Guattari;Véhicularité langagière;Fonctionnalisme;Humanities and Social Sciences/Philosophy;Humanities and Social Sciences/Linguistics"
"""Crime et sexualité dans la culture russe - A propos de la nouvelle de Nikolaï Leskov Lady Macbeth du district de Mtsensk et de ses adaptations""ÉDITIONS HONORÉ CHAMPION N o 9. 2015. 1 vol., 272 p., broché.";;Nikolaï Leskov's Lady Macbeth of the Mtsensk District (1865) was the subject of several musical and visual adaptations. Each bears witness to the place of female sexuality in Slavic cultures. It is a tale of nature vs. nurture, of an instinctive and impulsive femininity threatening masculinity's rational order.;Pré-publication, Document de travail;201019088J;Catherine;Géry;;;;2015-01-01;;;https://hal-inalco.archives-ouvertes.fr/hal-01272482;;hal-01272482;oai:HAL:hal-01272482v1;"adaptation;opéra;intermédialité;Leskov;littérature russe;arts russes;cinéma;Humanities and Social Sciences/Literature;Humanities and Social Sciences/Art and art history;Humanities and Social Sciences/Musicology and performing arts"
La crise de Crimée (mars 2014) :comment en est-on arrivé là ?;;La crise ukrainienne a des causes internes et externes nombreuses. On peut regretter quela presse française en parle de façon très orientée sans prendre le temps de présenter lepoint de vue russe, si ce n’est pour affirmer que le président Poutine relançait la guerrefroide et réactivait l’impérialisme russe. Le rattachement de la Crimée est sans conteste uneannexion déguisée et c’est un coup de force autant qu’un rejet des prescriptions élémentairesdu droit international. Toutefois, il faut replacer la crise criméenne dans son contexte pouren comprendre les ressorts. La Russie, les États-Unis et l’Union européenne ont tous unepart de responsabilité dans cet événement. On tente également de comprendre les tenants et aboutissants de la position russe et de montrer pourquoi Vladimir Poutine a décidé de prendreune décision aussi risquée qui isole la Russie et qui a des effets négatifs sur son économie.;Pré-publication, Document de travail;199812914A;Yann;Richard;1963-1197;;;2014-09-04;EchoGéo;Collection;https://halshs.archives-ouvertes.fr/halshs-01230896;10.4000/echogeo.13917;halshs-01230896;oai:HAL:halshs-01230896v1;"États-Unis;Russie;Union européenne;Ukraine;Crimée;géopolitique;relations internationales;Humanities and Social Sciences;Humanities and Social Sciences/Political science"
Prague-Berlin : un aller-retour dans l’œuvre de Jan Faktor;;"Jan Faktor est né à Prague en 1951. Après des études d’informatique, de comptabilité et d’économie, il travaille durant quelques années comme analyste-programmeur dans un centre de calcul russe, puis déménage, en 1978, à Berlin-Est pour y rejoindre sa femme, la psychologue Annette Simon qu’il connaît depuis l’enfance. À partir de cette date, il vit de différents petits métiers et évolue dans les milieux artistiques non officiels du quartier de Prenzlauer Berg. Il y participe à l’élaboration de nombreuses revues autoéditées qui circulent alors illégalement dans la capitale, telles que UND, Schaden ou encore Ariadnefabrik. Avec Sascha Anderson, Bert Papenfuß et Stefan Döring, Jan Faktor fait partie de la branche dite formaliste de l’underground, par opposition au courant plus politisé présent au même moment au sein de la nouvelle génération de poètes est-allemands. Il est notamment co-auteur du manifeste Zoro in Skorne qui présente la production de la nouvelle génération sous l’angle de l’incontrôlable, de l’anarchie et de l’espièglerie.  Bien que l’origine tchèque de Faktor soit toujours évoquée lorsqu’il est question de sa production et qu’à ses débuts, il écrive effectivement encore ses textes dans sa langue maternelle, avant de les traduire en allemand avec l’aide de sa femme, il est dès ses débuts identifié comme un auteur de RDA. Le retour vers la capitale tchèque a lieu plus de trente ans plus tard par l’intermédiaire de son deuxième roman Georgs Sorge um die Vergangenheit oder im Reich des heiligen Hodensack-Bimbams von Prag. Ce dernier fait directement référence au poème Georgs Sorge um die Zukunft composé en 1982/83. Par son titre, l’ouvrage de 2010 jette un pont entre deux phases créatrices distinctes, mais néanmoins intrinsèquement liées car se nourrissant l’une de l’autre : d’un côté le roman prolonge, varie et approfondit les thèmes abordés au début des années 1980 dans la poésie ; de l’autre, il permet de jeter un regard neuf sur les textes des jeunes années, fournissant des clés de compréhension inédites qui en rendent la lecture encore plus passionnante. L’idée d’un aller-retour entre les pays, les langues et les genres fait indéniablement de Faktor une figure singulière du paysage littéraire allemand. Une autre caractéristique de son œuvre est de se trouver au carrefour entre Est et Ouest, tant au plan formel que thématique. La présente étude aborde sa production dans cette perspective. Elle analyse d’abord le déplacement générique qui s’est opéré chez lui des années 1970 aux années 2000, puis la thématisation dans le roman Georgs Sorge um die Vergangenheit du Prague de l’après-guerre, pris en tenaille entre son passé bourgeois et le renouveau socialiste. C’est de ce mélange que naît le regard particulier posé sur le monde par le personnage alter ego de l’auteur. Synthèse d’influences multiples, la narration qu’il entreprend frappe par son originalité formelle et lexicale, mais également par la richesse, la subtilité et la force des discours mémoriels dont elle est porteuse.";Pré-publication, Document de travail;200715426S;Sibylle;Goepper;;;;2014-01-01;La littérature allemande à l’épreuve de la géopolitique depuis 1945;Ouvrage;https://halshs.archives-ouvertes.fr/halshs-01098129;;halshs-01098129;oai:HAL:halshs-01098129v1;"Jan Faktor;Ecriture mémorielle;Autofiction;Printemps de Prague;Transferts culturels;Humanities and Social Sciences/Literature"
« Présentation du livre Vers l’Orient et vers l’Occident publié dans le cadre du programme de recherches franco-russe Deux « “Normandies” »;;;Pré-publication, Document de travail;201019033Z;"Pierre;Alexander";"Bauduin;Musin";;;;2014-11-27;Séminaire Les Jeudis d’Archéologie et d’Histoire, Université de Paris I, 27 novembre 2014;Evènement;https://hal.archives-ouvertes.fr/hal-01115273;;hal-01115273;oai:HAL:hal-01115273v1;"Orient;Occident;Humanities and Social Sciences/History"
Nom propre en russe : problèmes de traduction;;Beyond well known (but yet insufficiently questioned from a linguistic point of view) samples of quasi-phonetic transcription (Popoff) and translitteration (Popov), the existing practice of rendering Russian proper names into French displays many intermediate cases which have been neither systematized nor described in strict linguistic terms. We propose a working classification based on data of French web sites concerning such names as Gorbachev, Eltsin, Ekaterinbourg.<br />Among other problems discussed in the paper: difficulties linked to Russian anthroponomical system (patronymics, diminutives, possibility of translating connotated “meaningful” names in literary texts) and those involved by recent political events in the ex-Soviet area (renaming and autochthonization in toponymy).;Article de revue;200112501N;Sergueï;Sakhno;;4;706;2006-01-01;META : Journal des traducteurs;Collection;http://dx.doi.org/10.7202/014336ar;10.7202/014336ar;halshs-00131413;oai:HAL:halshs-00131413v1;"Nom propre;russe;Humanities and Social Sciences/Linguistics"
Quitter l'orthodoxie en Russie centrale, 1905-1914;usages d'un droit nouveau et culture juridique des apostats;The religious policy of the Russian Empire was substantially transformed by the 1905 decree allowing people of Orthodox confession to convert to another officially recognized faith without being prosecuted. This change took place while there was an unprecedented development of liberal legal culture, giving more and more importance to the idea that law must recognize and protect individual freedom. The 1905 decree had numerous implications for non-Russian and non-Orthodox people living in the periphery and resisting pressure from the Orthodox Church and imperial authorities. But the new freedom to convert from Orthodoxy had also important consequences for every person seeking official recognition of her belonging to a non-Orthodox confession, given the fact that imperial law and administrative practice made it compulsory to have a confessional affiliation. The Orthodox clergy was given the right to exhort apostates not to leave Orthodoxy. Documents related to these exhortations allow us to study how converts exercised their right in two central provinces of the empire, at the heart of Russian Orthodoxy. The problem is to understand what motivated the apostates, and to examine the language they used when confronted with the Orthodox priests. Conversions were of different types. Some people converted from Orthodoxy by religious convictions, others wanted to change the conditions of their private life. But overall they made little use of conceptual references to the content of liberal legal culture. And converts did not seem to be so confident in the value of their right as to resist moral pressure from Orthodox priests asking them to justify themselves.;Pré-publication, Document de travail;200812290D;Michel;Tissier;0048-8003;4/4 bis;;2010-01-01;Revue d Histoire Moderne et Contemporaine;Collection;https://halshs.archives-ouvertes.fr/halshs-00556577;;halshs-00556577;oai:HAL:halshs-00556577v1;"Russian Empire;religious freedom;Orthodoxy;legal culture;orthodoxie;liberté religieuse;Empire russe;conversions;culture juridique;Humanities and Social Sciences/History"
Juridiceskoe obrazovanie i ego rol' v podgotovke administrativnoj elity v Rossii (konec XIX - nacalo XX v.);;Dans les dernières décennies d'existence de l'Empire russe, le droit occupait, de façon classique, la première place dans la formation intellectuelle des élites administratives. Le système d'enseignement, secondaire et supérieur, alors en forte croissance, faisait l'objet de projets récurrents de réforme, qui portaient notamment sur la place relative à accorder à l'enseignement du droit, alors que la culture juridique officielle était contestée par les partisans d'une culture juridique libérale. Dans ce contexte, l'organisation générale des enseignements juridiques et leur place dans la formation des élites furent remises en cause de plusieurs manières. D'une part, la question de l'efficacité de l'enseignement du droit pour la préparation des élites administratives était posée au sein même de l'administration tsariste, à la fois par des juristes et par des représentants d'autres disciplines, comme l'économie, critiques du primat accordé au droit. D'autre part, des juristes acquis aux idées libérales critiquaient le contenu scientifique des enseignements, mais continuaient à défendre le quasi monopole du droit dans la formation des élites administratives, en même temps que l'autonomie des juristes savants. Il s'agit de montrer comment s'est déployée, au tournant du XXe siècle, la controverse sur le rôle de l'enseignement du droit dans la formation des élites impériales et d'en montrer les conséquences institutionnelles, intellectuelles et politiques, en interrogeant le sens accordé par les uns et par les autres à l'impératif de la réforme ainsi que leurs conceptions de l'élite;Pré-publication, Document de travail;200812290D;Michel;Tissier;;;;2011-01-01;Nikolaju Alekseevicu Troickomu - k jubileju : sbornik statej;Ouvrage;https://halshs.archives-ouvertes.fr/halshs-00663412;;halshs-00663412;oai:HAL:halshs-00663412v1;"Droit;enseignement;culture juridique;élites administratives;Empire russe;Legal education;legal culture;administrative elite;Russian Empire;Pravo;obrazovanie;pravovaja kul'tura;administrativnaja elita;Rossijskaja imperija;Humanities and Social Sciences/History"
M. Guiraud-Weber, Essais de syntaxe russe et contrastive, Aix, Université de Provence, 2011;;;Pré-publication, Document de travail;201220426E;Claire;Le Feuvre;;;;2012-01-01;;;https://halshs.archives-ouvertes.fr/halshs-00672105;;halshs-00672105;oai:HAL:halshs-00672105v1;"russe;Humanities and Social Sciences/Linguistics"
VERS UNE SIGNATURE DES SYSTEMES BINAIRES COMPORTANT UN TROU NOIR ...;;"Mes recherches ont eu pour but principal de trouver des signatures astrophysiques des trous noirs dans les systemes binaires d'étoiles. Comme je le montre dans ce mémoire, les astronomies X et <U+03B3> semblent bien adaptées pour ces recherches. J'ai donc participé à la définition d'instruments X et <U+03B3>, tout d'abord dans le cadre de la mission franco-russe Granat/Sigma puis dans celui de la mission de l'Agence Spatiale Européenne Integral. Mon rôle y a été de modéliser aussi précisément que possible la réponse des instruments, grâce à des simulations Monte-Carlo. Dans le cadre de la mission Integral, j'ai aussi contribué à définir et à réaliser les étalonnages au sol du satellite complet (étalonnage "" end to end ""), et à réaliser avec mon étudiant, Michaël Forot, le logiciel pour traiter les données dites "" Compton "" du télescope Integral/Ibis. Ces études nous ont permis, mon collègue Olivier Limousin et moi, de déposer un brevet sur une nouvelle <U+03B3>-caméra permettant l'imagerie 3D de sources radioactives. Grâce aux données <U+03B3> récoltées par Sigma et Integral, j'ai étudié, avec Marion Cadolle- Bel, les systèmes binaires contenant un trou noir de masse stellaire. Celui-ci accréte la matière de l'étoile compagnon donnant lieu à une émission X et <U+03B3>, dont le processus d'émission, lié principalement à l'effet Compton sur les électrons chauds du plasma entourant le trou noir, est décrit dans le mémoire. Le résultat majeur de ce travail fut l'observation avec l'observatoire Integral du candidat trou noir, Cygnus X-1, en particulier lors d'un changement d'état en juin 2003 et lors de son éruption de septembre 2006. Enfin, j'ai modélisé la signature X/<U+03B3> de trous noirs, comme il est décrit au chapitre 4. Cette modélisation s'est faite grâce à un modèle que j'ai développé avec Lev Titarchuk, modèle qui montre que le spectre observé de candidat trou noir peut être expliqué en considérant des photons X faisant un effet Compton inverse sur les électrons tombant en chute libre dans le trou noir. Ce modèle original, basé sur des simulations Monte-Carlo en Relativité Générale, a fait l'objet de plusieurs publications. Nous avons aussi étudié l'élargissement de la raie du fer, une autre signature très connue des trous noirs dans le domaine des X mous. Nous avons montré que cet élargissement pourrait être plutôt dû à la propagation des photons de fluorescence dans un vent, ce qui ne nécessiterait pas la présence d'un trou noir. Cet élargissement pourrait donc être une signature de trous noirs controversée. Dans les années à venir, je continuerai la définition de télescopes nouveaux, en particulier en optimisant les performances du projet d'astronomie spatiale Simbol-X. Ce projet prévoit, par le moyen de deux satellites en formation, d'étendre la technique de focalisation par incidence rasante aux rayons X durs afin d'étudier les phénomènes non thermiques de notre Univers. Je superviserai aussi la conception et la réalisation de l'anticoïncidence de Simbol-X, afin d'obtenir un bruit de fond sur les détecteurs aussi faible que possible. Notre expérience sur Simbol-X pourra aussi nous servir, de manière plus générale, de support aux développements de futures missions X et <U+03B3>, comme par exemple l'observatoire IXO prévu par la NASA et l'ESA. Les futures observations Integral, d'un autre coté, me permettront d'observer les trous noirs accrétants au MeV, et potentiellement, grâce au mode Compton, de mesurer leur état de polarisation, ce qui n'a encore jamais été fait dans cette gamme d'énergie. Enfin, nous développons avec L. Titarchuk un modèle de création de paires électrons-positrons au voisinage d'un trou noir, qui aura de nombreuses conséquences observationnelles qu'il nous faudra étudier.";Pré-publication, Document de travail;200512546V;Philippe;Laurent;;;;2009-01-20;;;https://tel.archives-ouvertes.fr/tel-00683273;;tel-00683273;oai:HAL:tel-00683273v1;"astronomie gamma;télescope gamma;effet Compton;trous noirs;transfert de rayonnement;Sciences of the Universe [physics]/Astrophysics [astro-ph]/High Energy Astrophysical Phenomena [astro-ph.HE];Physics [physics]/Astrophysics [astro-ph]/High Energy Astrophysical Phenomena [astro-ph.HE]"
<U+8FD1><U+4E16><U+65E5><U+672C><U+306E><U+77E5><U+306E><U+30CD><U+30C3><U+30C8><U+30EF><U+30FC><U+30AF>;<U+9B6F><U+897F><U+4E9C>(<U+30ED><U+30B7><U+30A2>)<U+95A2><U+9023><U+306E><U+8A00><U+8AAC><U+3092><U+901A><U+3057><U+3066>;L'article donne un aperçu de la littérature qui se multiplie au tournant du XIXe siècle, lorsque le Japon doit faire face à l'approche des Russes. Plusieurs types d'ouvrages voient le jour. Des traductions d'ouvrages de géographie et d'histoire d'origine occidentale réalisées par les spécialistes d'études hollandaises. Des récits de voyage d'explorateurs des régions du nord (Ezo). Il existe également des essais écrits par des savants sans position officielle qui expriment leurs doutes quant à la politique extérieure du bakufu. Cette production émanant du milieu des experts dans les affaires occidentales est hautement appréciée par le bakufu et contribue à élever le statut de ces savants.;Pré-publication, Document de travail;200612808A;Annick;Horiuchi;;5;;2009-01-01;<U+6BD4><U+8F03><U+65E5><U+672C><U+5B66><U+6559><U+80B2><U+30BB><U+30F3><U+30BF><U+30FC><U+7814><U+7A76><U+5E74><U+5831>;Collection;https://halshs.archives-ouvertes.fr/halshs-00669158;;halshs-00669158;oai:HAL:halshs-00669158v1;"Russie;Japon;Ezo;traductions;explorations;régions du nord;Humanities and Social Sciences/History"
Les enfants de l'exil.;Récits d'écoliers russes après la Révolution de 1917;Sélection de récits d'enfants russes exilés relatant leurs expériences de la Révolution, de la guerre civile et de l'exil, introduits, traduits et annotés;Pré-publication, Document de travail;200012743F;"Catherine;Sossinskaïa";"Gousseff;Anna";;;;2005-05-01;;;https://halshs.archives-ouvertes.fr/halshs-00755139;;halshs-00755139;oai:HAL:halshs-00755139v1;"Enfance;expérience de guerre;révolution;Russie;guerre civile;exil;Humanities and Social Sciences/History"
Phonotactique de la racine russe et ses ressources potentielles;;;Pré-publication, Document de travail;200212791Z;Konstantin;Pozdniakov;;;;2011-07-01;Hommage à Vadim Kasevich;Ouvrage;https://halshs.archives-ouvertes.fr/halshs-00715317;;halshs-00715317;oai:HAL:halshs-00715317v1;"phonotactique;russe;Humanities and Social Sciences/Literature"
Riga à l'âge de l'Art Nouveau;frontières culturelles et démarcations sociales et nationales d'un espace urbain central;Au début du XXe siècle, Riga est une ville multiculturelle en voie de redéfinition sociale, économique, politique et culturelle. Les contours des différentes communautés culturelles qui la composent s'affirment et évoluent. En partant de l'exemple de l'appropriation d'un style d'architecture comme marqueur culturel différencié et en se concentrant principalement sur les rapports entre les Lettons et les Germano-baltes, principales composantes de la ville à côté des Russes, cet article interroge la construction de lignes de démarcations culturelles dans un espace urbain apparemment continu. Il s'articule autour des questionnements suivants : Faut-il envisager les démarcations spatiales comme le reflet de différenciations culturelles? Les délimitations spatiales sont-elles opérantes dans l'élaboration de démarcations culturelles? La différenciation culturelle passe-t-elle nécessairement par l'institution de marquages territoriaux?;Pré-publication, Document de travail;200918465L;Julie;Demange;;;;2011-01-01;L'Europe médiane au XXe siècle : fractures, décompositions - recompositions - surcompositions;Ouvrage;https://halshs.archives-ouvertes.fr/halshs-00591817;;halshs-00591817;oai:HAL:halshs-00591817v1;"Multicultural space;National identity;Territorial identification;Town;Urban space;Ville;Espace multiculturel;Identité nationale Démarcation culturelle;Marquage territorial;Appropriation nationale;Humanities and Social Sciences/Geography"
